scenario_id,category,datasets_json,omega,K,N_min,method,ci_low,ci_high,ci_width,clipped,valid,runtime_ms,width_ratio_vs_sim,jaccard_vs_sim,overlap_vs_sim,endpoint_abs_err_vs_sim,center_abs_err_vs_sim
112,multiple,"[[26, 43, 21], [42, 39, 21]]",1.0,1000,60,Established CI #1,60.0,91.04752503550039,31.047525035500385,True,True,0.3472999669611454,2.0698350023666925,0.48313029727325085,15.0,16.047525035500385,6.0237625177501855
112,multiple,"[[26, 43, 21], [42, 39, 21]]",1.0,1000,60,Established CI #2,,,,False,False,0.012899981811642647,,,,,
113,multiple,"[[7, 43, 2], [23, 22, 11]]",1.0,1000,48,Simulation (reference),48.0,106.0,58.0,False,True,747.6876999717206,1.0,1.0,58.0,0.0,0.0
113,multiple,"[[7, 43, 2], [23, 22, 11]]",1.0,1000,48,ehp CI,53.0,107.0,54.0,False,True,0.7987999124452472,0.9310344827586207,0.8983050847457628,53.0,6.0,3.0
113,multiple,"[[7, 43, 2], [23, 22, 11]]",1.0,1000,48,Established CI #1,48.0,116.58560226306486,68.58560226306486,True,True,0.33680000342428684,1.1825103838459459,0.845658535993268,58.0,10.585602263064857,5.292801131532428
113,multiple,"[[7, 43, 2], [23, 22, 11]]",1.0,1000,48,Established CI #2,,,,False,False,0.011699972674250603,,,,,
114,multiple,"[[24, 37, 21], [40, 39, 33], [36, 41, 14]]",1.0,1000,63,Simulation (reference),79.0,164.0,85.0,False,True,976.841300027445,1.0,1.0,85.0,0.0,0.0
114,multiple,"[[24, 37, 21], [40, 39, 33], [36, 41, 14]]",1.0,1000,63,ehp CI,64.0,74.0,10.0,False,True,1.1172000085934997,0.11764705882352941,0.0,0.0,105.0,52.5
114,multiple,"[[24, 37, 21], [40, 39, 33], [36, 41, 14]]",1.0,1000,63,Established CI #1,63.0,74.31162219530253,11.311622195302533,True,True,0.3548000240698457,0.1330779081800298,0.0,0.0,105.68837780469747,52.84418890234873
114,multiple,"[[24, 37, 21], [40, 39, 33], [36, 41, 14]]",1.0,1000,63,Established CI #2,63.0,1000.0,937.0,True,True,0.16880000475794077,11.023529411764706,0.09071504802561366,85.0,852.0,410.0
115,multiple,"[[20, 21, 5], [47, 50, 30], [31, 10, 8], [49, 24, 21]]",1.0,1000,67,Simulation (reference),68.0,79.0,11.0,False,True,1311.091999989003,1.0,1.0,11.0,0.0,0.0
115,multiple,"[[20, 21, 5], [47, 50, 30], [31, 10, 8], [49, 24, 21]]",1.0,1000,67,ehp CI,68.0,80.0,12.0,False,True,2.113000024110079,1.0909090909090908,0.9166666666666666,11.0,1.0,0.5
115,multiple,"[[20, 21, 5], [47, 50, 30], [31, 10, 8], [49, 24, 21]]",1.0,1000,67,Established CI #1,67.0,86.34997150476441,19.34997150476441,True,True,0.4144000122323632,1.7590883186149464,0.5684762893470693,11.0,8.349971504764412,3.174985752382213
115,multiple,"[[20, 21, 5], [47, 50, 30], [31, 10, 8], [49, 24, 21]]",1.0,1000,67,Established CI #2,67.0,224.2945132355324,157.2945132355324,True,True,0.18809991888701916,14.29950120323022,0.06993250923844131,11.0,146.2945132355324,72.1472566177662
116,multiple,"[[50, 9, 7], [33, 14, 2]]",1.0,1155,52,Simulation (reference),52.0,184.0,132.0,False,True,816.9587000738829,1.0,1.0,132.0,0.0,0.0
116,multiple,"[[50, 9, 7], [33, 14, 2]]",1.0,1155,52,ehp CI,64.0,188.0,124.0,False,True,0.9805000154301524,0.9393939393939394,0.8823529411764706,120.0,16.0,8.0
116,multiple,"[[50, 9, 7], [33, 14, 2]]",1.0,1155,52,Established CI #1,53.38077213432876,221.6080968651378,168.22732473080904,False,True,0.34799997229129076,1.2744494297788564,0.7701237752200699,130.61922786567123,38.98886899946657,19.494434499733273
116,multiple,"[[50, 9, 7], [33, 14, 2]]",1.0,1155,52,Established CI #2,,,,False,False,0.0127000967040658,,,,,
117,multiple,"[[34, 12, 5], [50, 28, 2]]",1.0,3500,76,Simulation (reference),76.0,629.0,553.0,False,True,2806.431300006807,1.0,1.0,553.0,0.0,0.0
117,multiple,"[[34, 12, 5], [50, 28, 2]]",1.0,3500,76,ehp CI,151.0,691.0,540.0,False,True,2.6019999058917165,0.976491862567812,0.7772357723577236,478.0,137.0,68.5
117,multiple,"[[34, 12, 5], [50, 28, 2]]",1.0,3500,76,Established CI #1,125.35815683690139,642.4188944008516,517.0607375639503,False,True,0.3339999821037054,0.9350103753416823,0.8891685078687964,503.6418431630986,62.777051237753014,31.388525618876486
117,multiple,"[[34, 12, 5], [50, 28, 2]]",1.0,3500,76,Established CI #2,,,,False,False,0.011999974958598614,,,,,
118,multiple,"[[34, 38, 16], [33, 29, 19]]",1.0,1000,56,Simulation (reference),59.0,80.0,21.0,False,True,623.64120001439,1.0,1.0,21.0,0.0,0.0
118,multiple,"[[34, 38, 16], [33, 29, 19]]",1.0,1000,56,ehp CI,60.0,82.0,22.0,False,True,0.7884000660851598,1.0476190476190477,0.8695652173913043,20.0,3.0,1.5
118,multiple,"[[34, 38, 16], [33, 29, 19]]",1.0,1000,56,Established CI #1,56.0,92.25235136302564,36.25235136302564,True,True,0.3337000962346792,1.7263024458583638,0.5792727701910735,21.0,15.252351363025639,4.626175681512819
118,multiple,"[[34, 38, 16], [33, 29, 19]]",1.0,1000,56,Established CI #2,,,,False,False,0.011699972674250603,,,,,
119,multiple,"[[7, 33, 2], [33, 43, 8]]",1.0,1000,68,Simulation (reference),107.0,321.0,214.0,False,True,680.3191000362858,1.0,1.0,214.0,0.0,0.0
119,multiple,"[[7, 33, 2], [33, 43, 8]]",1.0,1000,68,ehp CI,107.0,322.0,215.0,False,True,1.0133000323548913,1.0046728971962617,0.9953488372093023,214.0,1.0,0.5
119,multiple,"[[7, 33, 2], [33, 43, 8]]",1.0,1000,68,Established CI #1,89.72093831300087,344.0805541646195,254.35961585161863,False,True,0.3638999769464135,1.1885963357552272,0.8413285233330337,214.0,40.35961585161864,2.9007462388102
119,multiple,"[[7, 33, 2], [33, 43, 8]]",1.0,1000,68,Established CI #2,,,,False,False,0.011699972674250603,,,,,
120,multiple,"[[49, 17, 12], [19, 9, 6]]",1.0,1000,54,Simulation (reference),55.0,84.0,29.0,False,True,644.1547999856994,1.0,1.0,29.0,0.0,0.0
120,multiple,"[[49, 17, 12], [19, 9, 6]]",1.0,1000,54,ehp CI,56.0,86.0,30.0,False,True,0.7766999769955873,1.0344827586206897,0.9032258064516129,28.0,3.0,1.5
120,multiple,"[[49, 17, 12], [19, 9, 6]]",1.0,1000,54,Established CI #1,54.0,94.11375828451109,40.11375828451109,True,True,0.31409994699060917,1.383233044293486,0.7229439783306869,29.0,11.113758284511093,4.5568791422555535
120,multiple,"[[49, 17, 12], [19, 9, 6]]",1.0,1000,54,Established CI #2,,,,False,False,0.011299969628453255,,,,,
121,multiple,"[[6, 33, 5], [40, 41, 28], [26, 32, 6], [48, 33, 11]]",1.0,1000,70,Simulation (reference),82.0,84.0,2.0,False,True,1275.2145000267774,1.0,1.0,2.0,0.0,0.0
121,multiple,"[[6, 33, 5], [40, 41, 28], [26, 32, 6], [48, 33, 11]]",1.0,1000,70,ehp CI,79.0,107.0,28.0,False,True,1.2420000275596976,14.0,0.07142857142857142,2.0,26.0,10.0
121,multiple,"[[6, 33, 5], [40, 41, 28], [26, 32, 6], [48, 33, 11]]",1.0,1000,70,Established CI #1,70.0,114.62919772427728,44.629197724277276,True,True,0.32380002085119486,22.314598862138638,0.04481371169511401,2.0,42.629197724277276,9.314598862138638
121,multiple,"[[6, 33, 5], [40, 41, 28], [26, 32, 6], [48, 33, 11]]",1.0,1000,70,Established CI #2,70.0,1000.0,930.0,True,True,0.15520001761615276,465.0,0.002150537634408602,2.0,928.0,452.0
122,multiple,"[[32, 27, 5], [50, 17, 10], [43, 49, 41]]",1.0,1000,57,Simulation (reference),82.0,180.0,98.0,False,True,912.6233999850228,1.0,1.0,98.0,0.0,0.0
122,multiple,"[[32, 27, 5], [50, 17, 10], [43, 49, 41]]",1.0,1000,57,ehp CI,59.0,72.0,13.0,False,True,1.1254999553784728,0.1326530612244898,0.0,0.0,131.0,65.5
122,multiple,"[[32, 27, 5], [50, 17, 10], [43, 49, 41]]",1.0,1000,57,Established CI #1,57.0,90.32712944030268,33.327129440302684,True,True,0.3657999914139509,0.3400727493908437,0.06770023935205434,8.327129440302684,114.67287055969732,57.33643527984866
122,multiple,"[[32, 27, 5], [50, 17, 10], [43, 49, 41]]",1.0,1000,57,Established CI #2,57.0,1000.0,943.0,True,True,0.18169998656958342,9.622448979591837,0.10392364793213149,98.0,845.0,397.5
123,multiple,"[[15, 37, 3], [20, 16, 2]]",1.0,1000,49,Simulation (reference),84.0,558.0,474.0,False,True,747.5287000415847,1.0,1.0,474.0,0.0,0.0
123,multiple,"[[15, 37, 3], [20, 16, 2]]",1.0,1000,49,ehp CI,87.0,561.0,474.0,False,True,1.0052999714389443,1.0,0.9874213836477987,471.0,6.0,3.0
123,multiple,"[[15, 37, 3], [20, 16, 2]]",1.0,1000,49,Established CI #1,74.98929530387453,538.9635572714443,463.97426196756976,False,True,0.3253000322729349,0.9788486539400206,0.9419326587340826,454.9635572714443,28.04714742468117,14.023573712340578
123,multiple,"[[15, 37, 3], [20, 16, 2]]",1.0,1000,49,Established CI #2,,,,False,False,0.011899974197149277,,,,,
124,multiple,"[[7, 9, 4], [33, 36, 14]]",1.0,1000,55,Simulation (reference),59.0,109.0,50.0,False,True,688.8646999141201,1.0,1.0,50.0,0.0,0.0
124,multiple,"[[7, 9, 4], [33, 36, 14]]",1.0,1000,55,ehp CI,63.0,110.0,47.0,False,True,0.7556000491604209,0.94,0.9019607843137255,46.0,5.0,2.5
124,multiple,"[[7, 9, 4], [33, 36, 14]]",1.0,1000,55,Established CI #1,55.0,117.26724264334999,62.26724264334999,True,True,0.30720001086592674,1.2453448528669997,0.8029904308817165,50.0,12.267242643349988,2.133621321674994
124,multiple,"[[7, 9, 4], [33, 36, 14]]",1.0,1000,55,Established CI #2,,,,False,False,0.011600088328123093,,,,,
125,multiple,"[[39, 17, 14], [38, 38, 6], [47, 49, 39]]",1.0,1204,70,Simulation (reference),70.0,73.0,3.0,False,True,1125.6065999623388,1.0,1.0,3.0,0.0,0.0
125,multiple,"[[39, 17, 14], [38, 38, 6], [47, 49, 39]]",1.0,1204,70,ehp CI,73.0,91.0,18.0,False,True,1.7691999673843384,6.0,0.0,0.0,21.0,10.5
125,multiple,"[[39, 17, 14], [38, 38, 6], [47, 49, 39]]",1.0,1204,70,Established CI #1,70.0,98.18866706098201,28.188667060982013,True,True,0.5749999545514584,9.39622235366067,0.1064257488128099,3.0,25.188667060982013,12.594333530491014
125,multiple,"[[39, 17, 14], [38, 38, 6], [47, 49, 39]]",1.0,1204,70,Established CI #2,70.0,1204.0,1134.0,True,True,0.22819999139755964,378.0,0.0026455026455026454,3.0,1131.0,565.5
126,multiple,"[[10, 21, 4], [29, 50, 10], [37, 33, 32], [23, 18, 6]]",1.0,1000,69,Simulation (reference),90.0,167.0,77.0,False,True,1348.8349999533966,1.0,1.0,77.0,0.0,0.0
126,multiple,"[[10, 21, 4], [29, 50, 10], [37, 33, 32], [23, 18, 6]]",1.0,1000,69,ehp CI,72.0,91.0,19.0,False,True,1.4016000786796212,0.24675324675324675,0.010526315789473684,1.0,94.0,47.0
126,multiple,"[[10, 21, 4], [29, 50, 10], [37, 33, 32], [23, 18, 6]]",1.0,1000,69,Established CI #1,69.0,84.84376870903894,15.84376870903894,True,True,0.35900005605071783,0.2057632299875187,0.0,0.0,103.15623129096106,51.57811564548052
126,multiple,"[[10, 21, 4], [29, 50, 10], [37, 33, 32], [23, 18, 6]]",1.0,1000,69,Established CI #2,69.0,1000.0,931.0,True,True,0.1762000611051917,12.090909090909092,0.08270676691729323,77.0,854.0,406.0
127,multiple,"[[7, 41, 6], [48, 43, 26], [23, 29, 14]]",1.0,1000,65,Simulation (reference),67.0,83.0,16.0,False,True,982.133699930273,1.0,1.0,16.0,0.0,0.0
127,multiple,"[[7, 41, 6], [48, 43, 26], [23, 29, 14]]",1.0,1000,65,ehp CI,67.0,84.0,17.0,False,True,0.965600018389523,1.0625,0.9411764705882353,16.0,1.0,0.5
127,multiple,"[[7, 41, 6], [48, 43, 26], [23, 29, 14]]",1.0,1000,65,Established CI #1,65.0,89.61397912025151,24.613979120251514,True,True,0.3357999958097935,1.5383736950157196,0.6500371159751153,16.0,8.613979120251514,2.306989560125757
127,multiple,"[[7, 41, 6], [48, 43, 26], [23, 29, 14]]",1.0,1000,65,Established CI #2,65.0,1000.0,935.0,True,True,0.1561000244691968,58.4375,0.017112299465240642,16.0,919.0,457.5
128,multiple,"[[44, 38, 20], [21, 22, 14], [38, 34, 33]]",1.0,1000,62,Simulation (reference),67.0,116.0,49.0,False,True,949.2605999112129,1.0,1.0,49.0,0.0,0.0
128,multiple,"[[44, 38, 20], [21, 22, 14], [38, 34, 33]]",1.0,1000,62,ehp CI,62.0,71.0,9.0,False,True,0.9941000025719404,0.1836734693877551,0.07407407407407407,4.0,50.0,25.0
128,multiple,"[[44, 38, 20], [21, 22, 14], [38, 34, 33]]",1.0,1000,62,Established CI #1,62.0,65.98094791725784,3.9809479172578364,True,True,0.32490002922713757,0.0812438350460783,0.0,0.0,55.019052082742164,27.509526041371082
128,multiple,"[[44, 38, 20], [21, 22, 14], [38, 34, 33]]",1.0,1000,62,Established CI #2,62.0,1000.0,938.0,True,True,0.1537000061944127,19.142857142857142,0.05223880597014925,49.0,889.0,439.5
129,multiple,"[[49, 47, 30], [24, 44, 9], [9, 31, 4]]",1.0,1000,66,Simulation (reference),72.0,97.0,25.0,False,True,965.148700051941,1.0,1.0,25.0,0.0,0.0
129,multiple,"[[49, 47, 30], [24, 44, 9], [9, 31, 4]]",1.0,1000,66,ehp CI,73.0,98.0,25.0,False,True,0.9711000602692366,1.0,0.9230769230769231,24.0,2.0,1.0
129,multiple,"[[49, 47, 30], [24, 44, 9], [9, 31, 4]]",1.0,1000,66,Established CI #1,66.0,116.90489360160356,50.90489360160356,True,True,0.3197999903932214,2.0361957440641425,0.49111191933053117,25.0,25.90489360160356,6.952446800801781
129,multiple,"[[49, 47, 30], [24, 44, 9], [9, 31, 4]]",1.0,1000,66,Established CI #2,66.0,1000.0,934.0,True,True,0.15860004350543022,37.36,0.02676659528907923,25.0,909.0,448.5
130,multiple,"[[12, 5, 2], [38, 34, 19], [29, 41, 11], [33, 45, 28]]",1.0,1000,59,Simulation (reference),65.0,102.0,37.0,False,True,1125.8873000042513,1.0,1.0,37.0,0.0,0.0
130,multiple,"[[12, 5, 2], [38, 34, 19], [29, 41, 11], [33, 45, 28]]",1.0,1000,59,ehp CI,63.0,79.0,16.0,False,True,1.4516999945044518,0.43243243243243246,0.358974358974359,14.0,25.0,12.5
130,multiple,"[[12, 5, 2], [38, 34, 19], [29, 41, 11], [33, 45, 28]]",1.0,1000,59,Established CI #1,59.0,87.93019217237111,28.930192172371108,True,True,0.4941000370308757,0.7818970857397597,0.5332602830783979,22.930192172371108,20.069807827628892,10.034903913814446
130,multiple,"[[12, 5, 2], [38, 34, 19], [29, 41, 11], [33, 45, 28]]",1.0,1000,59,Established CI #2,59.0,356.2033238154629,297.2033238154629,True,True,0.23929995950311422,8.03252226528278,0.12449389705672922,37.0,260.2033238154629,124.10166190773145
131,multiple,"[[45, 44, 4], [35, 24, 9], [40, 29, 25]]",1.0,2475,85,Simulation (reference),178.0,1234.0,1056.0,False,True,2630.7022001128644,1.0,1.0,1056.0,0.0,0.0
131,multiple,"[[45, 44, 4], [35, 24, 9], [40, 29, 25]]",1.0,2475,85,ehp CI,106.0,160.0,54.0,False,True,2.0918999798595905,0.05113636363636364,0.0,0.0,1146.0,573.0
131,multiple,"[[45, 44, 4], [35, 24, 9], [40, 29, 25]]",1.0,2475,85,Established CI #1,85.0,148.00456941836626,63.00456941836626,True,True,0.35939994268119335,0.05966341800981653,0.0,0.0,1178.9954305816336,589.4977152908168
131,multiple,"[[45, 44, 4], [35, 24, 9], [40, 29, 25]]",1.0,2475,85,Established CI #2,85.0,2475.0,2390.0,True,True,0.1556000206619501,2.2632575757575757,0.44184100418410044,1056.0,1334.0,574.0
132,multiple,"[[27, 11, 10], [39, 38, 18], [25, 30, 10]]",1.0,1000,59,Simulation (reference),65.0,104.0,39.0,False,True,989.1901999944821,1.0,1.0,39.0,0.0,0.0
132,multiple,"[[27, 11, 10], [39, 38, 18], [25, 30, 10]]",1.0,1000,59,ehp CI,64.0,89.0,25.0,False,True,1.0142000392079353,0.6410256410256411,0.6,24.0,16.0,8.0
132,multiple,"[[27, 11, 10], [39, 38, 18], [25, 30, 10]]",1.0,1000,59,Established CI #1,59.0,94.0461196128262,35.0461196128262,True,True,0.32320001628249884,0.8986184516109282,0.6454693247294712,29.046119612826203,15.953880387173797,7.976940193586898
132,multiple,"[[27, 11, 10], [39, 38, 18], [25, 30, 10]]",1.0,1000,59,Established CI #2,59.0,1000.0,941.0,True,True,0.15600002370774746,24.128205128205128,0.04144527098831031,39.0,902.0,445.0
133,multiple,"[[43, 16, 2], [34, 14, 2], [35, 16, 5], [28, 5, 3]]",1.0,1720,57,Simulation (reference),102.0,297.0,195.0,False,True,2330.7783000636846,1.0,1.0,195.0,0.0,0.0
133,multiple,"[[43, 16, 2], [34, 14, 2], [35, 16, 5], [28, 5, 3]]",1.0,1720,57,ehp CI,104.0,294.0,190.0,False,True,2.169799990952015,0.9743589743589743,0.9743589743589743,190.0,5.0,0.5
133,multiple,"[[43, 16, 2], [34, 14, 2], [35, 16, 5], [28, 5, 3]]",1.0,1720,57,Established CI #1,88.92457300895349,300.6172761907118,211.6927031817583,False,True,0.3703000256791711,1.085603606060299,0.9211465349024051,195.0,16.69270318175829,4.729075400167375
133,multiple,"[[43, 16, 2], [34, 14, 2], [35, 16, 5], [28, 5, 3]]",1.0,1720,57,Established CI #2,57.0,1720.0,1663.0,True,True,0.1818999880924821,8.528205128205128,0.11725796752856284,195.0,1468.0,689.0
134,multiple,"[[43, 22, 3], [14, 39, 7], [33, 35, 11]]",1.0,1577,62,Simulation (reference),100.0,194.0,94.0,False,True,1649.4221000466496,1.0,1.0,94.0,0.0,0.0
134,multiple,"[[43, 22, 3], [14, 39, 7], [33, 35, 11]]",1.0,1577,62,ehp CI,96.0,189.0,93.0,False,True,1.3835999416187406,0.9893617021276596,0.9081632653061225,89.0,9.0,4.5
134,multiple,"[[43, 22, 3], [14, 39, 7], [33, 35, 11]]",1.0,1577,62,Established CI #1,82.45918206212656,203.6258637650276,121.16668170290103,False,True,0.38790004327893257,1.2890072521585216,0.7757908253234718,94.0,27.16668170290103,3.9574770864229265
134,multiple,"[[43, 22, 3], [14, 39, 7], [33, 35, 11]]",1.0,1577,62,Established CI #2,62.0,1577.0,1515.0,True,True,0.22520008496940136,16.117021276595743,0.062046204620462043,94.0,1421.0,672.5
135,multiple,"[[14, 40, 8], [41, 26, 9]]",1.0,1000,58,Simulation (reference),75.0,146.0,71.0,False,True,634.8586999811232,1.0,1.0,71.0,0.0,0.0
135,multiple,"[[14, 40, 8], [41, 26, 9]]",1.0,1000,58,ehp CI,74.0,146.0,72.0,False,True,0.7798000006005168,1.0140845070422535,0.9861111111111112,71.0,1.0,0.5
135,multiple,"[[14, 40, 8], [41, 26, 9]]",1.0,1000,58,Established CI #1,59.7384583810303,164.1905720370426,104.45211365601232,False,True,0.6244999822229147,1.4711565303663707,0.679737321868098,71.0,33.452113656012315,1.464515209036449
135,multiple,"[[14, 40, 8], [41, 26, 9]]",1.0,1000,58,Established CI #2,,,,False,False,0.01880002673715353,,,,,
136,multiple,"[[30, 40, 28], [17, 25, 6]]",1.0,1000,42,Simulation (reference),42.0,48.0,6.0,False,True,689.9252999573946,1.0,1.0,6.0,0.0,0.0
136,multiple,"[[30, 40, 28], [17, 25, 6]]",1.0,1000,42,ehp CI,42.0,49.0,7.0,False,True,0.7876999443396926,1.1666666666666667,0.8571428571428571,6.0,1.0,0.5
136,multiple,"[[30, 40, 28], [17, 25, 6]]",1.0,1000,42,Established CI #1,42.0,69.01387928419804,27.01387928419804,True,True,0.32680004369467497,4.502313214033006,0.22210804812138707,6.0,21.01387928419804,10.50693964209902
136,multiple,"[[30, 40, 28], [17, 25, 6]]",1.0,1000,42,Established CI #2,,,,False,False,0.011300086043775082,,,,,
137,multiple,"[[34, 15, 13], [40, 43, 6], [28, 23, 5], [42, 46, 9]]",1.0,1434,79,Simulation (reference),156.0,333.0,177.0,False,True,2004.9599999329075,1.0,1.0,177.0,0.0,0.0
137,multiple,"[[34, 15, 13], [40, 43, 6], [28, 23, 5], [42, 46, 9]]",1.0,1434,79,ehp CI,127.0,214.0,87.0,False,True,1.576300011947751,0.4915254237288136,0.2815533980582524,58.0,148.0,74.0
137,multiple,"[[34, 15, 13], [40, 43, 6], [28, 23, 5], [42, 46, 9]]",1.0,1434,79,Established CI #1,103.70214215886257,211.57190395597019,107.86976179710761,False,True,0.31619996298104525,0.6094336824695346,0.24235683873885822,55.571903955970186,173.72595388516726,86.86297694258363
137,multiple,"[[34, 15, 13], [40, 43, 6], [28, 23, 5], [42, 46, 9]]",1.0,1434,79,Established CI #2,79.0,1434.0,1355.0,True,True,0.16830000095069408,7.655367231638418,0.13062730627306274,177.0,1178.0,512.0
138,multiple,"[[47, 44, 21], [13, 26, 9], [46, 36, 32], [27, 33, 19]]",1.0,1000,70,Simulation (reference),75.0,87.0,12.0,False,True,1360.2388999424875,1.0,1.0,12.0,0.0,0.0
138,multiple,"[[47, 44, 21], [13, 26, 9], [46, 36, 32], [27, 33, 19]]",1.0,1000,70,ehp CI,71.0,81.0,10.0,False,True,1.2498999712988734,0.8333333333333334,0.375,6.0,10.0,5.0
138,multiple,"[[47, 44, 21], [13, 26, 9], [46, 36, 32], [27, 33, 19]]",1.0,1000,70,Established CI #1,70.0,76.99878301271596,6.998783012715961,True,True,0.3309999592602253,0.5832319177263301,0.11757547133623301,1.9987830127159611,15.001216987284039,7.500608493642019
138,multiple,"[[47, 44, 21], [13, 26, 9], [46, 36, 32], [27, 33, 19]]",1.0,1000,70,Established CI #2,70.0,1000.0,930.0,True,True,0.16369996592402458,77.5,0.012903225806451613,12.0,918.0,454.0
139,multiple,"[[16, 38, 14], [34, 46, 23], [22, 36, 18], [29, 35, 25]]",1.0,1000,57,Simulation (reference),57.0,69.0,12.0,False,True,1271.186799975112,1.0,1.0,12.0,0.0,0.0
139,multiple,"[[16, 38, 14], [34, 46, 23], [22, 36, 18], [29, 35, 25]]",1.0,1000,57,ehp CI,57.0,63.0,6.0,False,True,1.1681999312713742,0.5,0.5,6.0,6.0,3.0
139,multiple,"[[16, 38, 14], [34, 46, 23], [22, 36, 18], [29, 35, 25]]",1.0,1000,57,Established CI #1,57.0,62.72560033917186,5.725600339171862,True,True,0.6336999358609319,0.4771333615976552,0.4771333615976552,5.725600339171862,6.274399660828138,3.137199830414069
139,multiple,"[[16, 38, 14], [34, 46, 23], [22, 36, 18], [29, 35, 25]]",1.0,1000,57,Established CI #2,57.0,183.22316062916295,126.22316062916295,True,True,0.7963000098243356,10.518596719096912,0.09506971573351243,12.0,114.22316062916295,57.111580314581474
